id,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,instant_bookable,review_scores_rating,bedrooms,beds,log_price
18449317,Entire home/apt,4,1,flexible,TRUE,f,100,1,2,5
6915467,Private room,2,1,moderate,FALSE,t,100,1,1,4
16367786,Private room,1,1,strict,TRUE,f,100,1,1,4
16394064,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5
13396413,Entire home/apt,4,1,strict,TRUE,t,90,1,2,5
12367873,Entire home/apt,1,1,strict,FALSE,f,,1,1,5
979926,Entire home/apt,3,1,strict,TRUE,t,80,1,3,5
14197548,Entire home/apt,2,1,strict,TRUE,f,89,1,1,5
13114388,Entire home/apt,5,3,flexible,TRUE,f,96,2,3,6
18059711,Private room,2,1,strict,FALSE,f,93,1,1,4
13799488,Entire home/apt,2,1,strict,FALSE,f,89,0,1,4
1175278,Entire home/apt,2,1,flexible,TRUE,f,100,0,1,4
8274248,Entire home/apt,2,1,moderate,TRUE,f,97,0,1,4
9275385,Private room,2,1,flexible,FALSE,f,98,1,2,4
16929053,Private room,4,1,flexible,FALSE,t,,1,1,5
1749563,Private room,1,1,flexible,FALSE,f,100,1,1,5
1365028,Private room,1,1,strict,TRUE,t,93,1,1,4
16061725,Entire home/apt,2,1,strict,TRUE,f,96,1,1,6
18054943,Entire home/apt,2,1,moderate,TRUE,f,90,1,1,5
13167484,Entire home/apt,3,1,moderate,TRUE,f,100,0,2,4
3740282,Shared room,1,1,flexible,FALSE,t,,1,1,4
12145887,Entire home/apt,4,1,strict,TRUE,f,95,0,2,5
1814061,Entire home/apt,6,1,flexible,TRUE,f,,1,2,5
15326810,Entire home/apt,2,2,strict,TRUE,f,98,1,1,5
9427051,Entire home/apt,6,2,strict,TRUE,t,83,3,3,7
408983,Private room,2,1,flexible,FALSE,f,93,1,1,4
13654352,Private room,3,1,flexible,TRUE,f,89,1,2,4
1510726,Entire home/apt,4,2,strict,TRUE,t,93,1,2,5
18368646,Private room,2,1,flexible,TRUE,f,100,1,1,4
408471,Entire home/apt,5,2,strict,TRUE,f,100,3,3,6
15973366,Entire home/apt,2,1,strict,TRUE,f,90,1,1,4
12525864,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5
14981316,Private room,1,2,moderate,TRUE,f,97,1,1,4
16648547,Private room,2,1,moderate,TRUE,f,94,1,1,5
19347384,Private room,1,2,strict,TRUE,f,97,1,1,4
5640969,Entire home/apt,5,2,strict,TRUE,f,95,2,2,5
12536508,Private room,1,1,moderate,TRUE,f,95,1,1,4
537771,Entire home/apt,3,1,strict,TRUE,f,93,1,1,5
513313,Entire home/apt,6,2,strict,TRUE,f,60,3,3,6
9575439,Private room,2,1,flexible,FALSE,f,100,1,1,5
17692837,Private room,2,2,strict,TRUE,f,97,1,1,5
15701479,Private room,2,1,flexible,TRUE,f,,1,1,4
5222368,Entire home/apt,2,1,strict,TRUE,f,100,0,1,5
12230474,Private room,2,1,strict,FALSE,f,97,1,1,5
17604613,Entire home/apt,4,1,moderate,TRUE,f,100,2,2,5
11011770,Private room,2,1,strict,TRUE,f,97,1,1,4
18223877,Private room,2,1,strict,TRUE,f,80,1,1,5
16125912,Entire home/apt,5,1,flexible,TRUE,f,100,2,2,5
3040265,Private room,1,1,moderate,TRUE,f,98,1,1,4
7115041,Private room,2,1,moderate,TRUE,f,100,1,1,4
3961094,Entire home/apt,7,2,flexible,TRUE,f,,3,4,6
15940738,Entire home/apt,6,1,flexible,FALSE,t,100,2,2,5
7229037,Private room,1,1,strict,TRUE,t,100,1,1,5
13042637,Entire home/apt,2,1,strict,TRUE,t,95,0,1,5
12006462,Private room,1,1,moderate,TRUE,f,96,1,1,4
19943457,Private room,2,1,flexible,TRUE,f,80,1,1,4
9862872,Private room,2,3,moderate,TRUE,f,98,1,1,5
17531080,Entire home/apt,6,2,strict,TRUE,f,95,2,4,6
4746199,Entire home/apt,5,1,strict,TRUE,f,86,0,3,5
21057574,Private room,2,1,moderate,TRUE,f,95,1,1,4
10769176,Entire home/apt,3,1,flexible,TRUE,f,99,0,2,5
10186192,Private room,1,1,strict,TRUE,f,100,1,1,4
4538238,Private room,2,1,flexible,TRUE,f,100,1,1,5
846829,Entire home/apt,4,1,moderate,TRUE,f,73,2,2,5
12784778,Entire home/apt,6,2,moderate,TRUE,f,100,3,4,6
11650390,Private room,2,1,strict,TRUE,f,93,1,1,4
13923920,Entire home/apt,4,1,moderate,TRUE,t,100,1,1,4
179670,Private room,2,1,flexible,FALSE,t,,1,1,4
2604454,Entire home/apt,5,1,strict,TRUE,f,98,2,3,5
14913381,Private room,1,1,flexible,FALSE,f,,1,1,4
18094117,Entire home/apt,15,3,moderate,TRUE,f,95,6,10,7
11100996,Entire home/apt,3,1,moderate,TRUE,t,97,1,2,5
5220845,Private room,2,1,moderate,TRUE,f,84,1,2,4
17527059,Entire home/apt,1,1,moderate,TRUE,t,100,0,1,5
16053784,Entire home/apt,4,2,moderate,TRUE,f,100,2,2,6
10849750,Entire home/apt,2,1,moderate,TRUE,f,89,1,1,5
12270048,Entire home/apt,6,3,strict,TRUE,f,,4,4,7
453255,Entire home/apt,4,1,strict,TRUE,t,84,1,2,5
18610974,Private room,2,1,strict,FALSE,f,,2,1,4
17270031,Entire home/apt,4,1,strict,TRUE,f,96,1,2,5
8187560,Private room,2,1,flexible,FALSE,t,100,1,1,5
6464014,Private room,3,1,flexible,FALSE,f,91,1,1,4
13280891,Entire home/apt,6,3,strict,FALSE,t,,4,4,5
9763851,Private room,2,1,moderate,FALSE,f,98,1,1,4
10134285,Private room,2,1,moderate,TRUE,f,88,1,1,4
7634327,Entire home/apt,6,3,strict,TRUE,f,92,2,2,5
11431109,Entire home/apt,7,1,strict,TRUE,f,100,3,3,6
4025817,Entire home/apt,12,5,strict,TRUE,f,,6,8,6
13548101,Entire home/apt,6,2,flexible,FALSE,f,,2,3,5
18056081,Private room,2,1,moderate,TRUE,f,97,1,1,4
13191167,Entire home/apt,5,1,strict,TRUE,f,98,1,3,5
13279870,Private room,2,1,strict,TRUE,f,93,1,1,5
5791844,Private room,2,1,strict,FALSE,t,,1,1,4
19749024,Entire home/apt,6,1,strict,TRUE,f,96,0,1,5
20045444,Entire home/apt,4,2,flexible,TRUE,t,20,2,2,5
15522134,Private room,2,2,moderate,FALSE,f,70,1,1,4
17193777,Entire home/apt,5,1,strict,TRUE,f,96,1,3,5
2527150,Entire home/apt,4,1,strict,TRUE,t,100,1,2,5
15194626,Private room,2,1,strict,FALSE,f,92,1,1,4
12068200,Entire home/apt,2,1,strict,FALSE,f,98,1,1,5
8022623,Entire home/apt,4,2,strict,TRUE,t,78,2,2,5
16660233,Private room,1,1,flexible,FALSE,f,100,1,1,4
3946018,Private room,2,2,flexible,TRUE,t,94,1,1,4
20571263,Private room,2,1,moderate,TRUE,t,96,1,1,4
2206115,Entire home/apt,2,1,moderate,FALSE,t,93,1,1,5
9863886,Private room,2,1,flexible,TRUE,t,92,1,1,4
18346606,Private room,2,1,flexible,FALSE,t,,1,1,6
16600707,Entire home/apt,4,1,strict,TRUE,t,83,2,2,5
16237556,Entire home/apt,2,1,strict,TRUE,f,90,1,1,5
113092,Entire home/apt,4,2,strict,TRUE,f,90,2,2,5
17765679,Entire home/apt,6,4,flexible,FALSE,t,100,3,3,6
10878099,Private room,2,1,flexible,TRUE,f,,1,1,5
16903711,Entire home/apt,5,2,strict,TRUE,f,84,3,3,6
7032655,Entire home/apt,4,1,strict,TRUE,t,,0,1,5
15915050,Entire home/apt,2,1,strict,TRUE,f,94,1,1,5
979851,Private room,2,1,moderate,TRUE,f,96,1,1,4
20453104,Entire home/apt,2,1,strict,FALSE,t,,1,1,4
15003754,Entire home/apt,3,1,strict,TRUE,f,100,1,1,5
4831037,Private room,2,1,flexible,FALSE,f,,1,1,4
550288,Entire home/apt,4,1,moderate,TRUE,t,97,1,1,5
11335931,Entire home/apt,4,1,moderate,TRUE,f,93,1,1,4
3462561,Entire home/apt,6,1,strict,TRUE,f,99,2,4,6
15292103,Entire home/apt,6,3,flexible,TRUE,t,,3,3,6
3040673,Shared room,4,1,strict,TRUE,f,96,1,4,4
1267215,Entire home/apt,8,2,moderate,TRUE,t,90,1,4,5
12571616,Private room,2,1,moderate,TRUE,f,93,1,1,5
3304473,Entire home/apt,5,2,strict,TRUE,f,92,2,2,6
13430038,Private room,4,1,moderate,TRUE,f,100,1,1,4
15394902,Entire home/apt,6,1,flexible,TRUE,f,92,2,5,5
20570202,Entire home/apt,8,3,flexible,TRUE,f,100,3,3,6
12704353,Entire home/apt,6,2,moderate,TRUE,t,,2,4,6
2023081,Private room,2,1,strict,TRUE,t,94,1,1,4
7744170,Private room,3,1,flexible,TRUE,f,85,1,2,4
151157,Entire home/apt,4,1,strict,FALSE,f,,1,1,6
15327220,Private room,1,1,strict,TRUE,f,96,1,1,4
16631684,Shared room,2,1,flexible,FALSE,f,80,1,1,4
6973563,Private room,3,1,moderate,TRUE,f,80,1,1,4
10022577,Entire home/apt,4,1,strict,TRUE,f,100,1,2,5
20090241,Entire home/apt,3,1,strict,FALSE,t,,1,1,7
10752379,Private room,2,1,strict,TRUE,f,92,1,1,4
5742795,Shared room,2,1,flexible,TRUE,f,93,1,2,4
9471997,Entire home/apt,4,2,strict,TRUE,f,99,3,3,6
7732975,Entire home/apt,5,1,flexible,TRUE,t,100,2,2,5
13326731,Entire home/apt,3,1,strict,TRUE,f,,1,1,6
10115419,Entire home/apt,2,1,strict,TRUE,t,,1,1,5
2771257,Entire home/apt,8,1,moderate,FALSE,t,100,3,4,6
3319841,Entire home/apt,4,2,strict,FALSE,f,100,2,2,6
13393870,Entire home/apt,5,1,flexible,FALSE,t,,2,2,6
21176767,Entire home/apt,6,1,flexible,TRUE,f,100,3,3,5
14062774,Entire home/apt,2,1,moderate,TRUE,f,96,0,1,4
18790146,Entire home/apt,1,1,flexible,TRUE,f,,1,1,6
12972059,Entire home/apt,4,1,strict,TRUE,f,100,1,2,5
13318433,Private room,2,1,moderate,TRUE,f,86,1,1,4
20687177,Entire home/apt,2,1,moderate,FALSE,f,100,0,1,5
16916708,Entire home/apt,12,3,moderate,TRUE,f,91,5,6,6
11659752,Private room,2,1,moderate,TRUE,t,95,1,1,4
7308396,Entire home/apt,3,1,moderate,TRUE,f,91,1,2,5
842568,Entire home/apt,6,2,strict,TRUE,t,,2,2,5
6819551,Private room,2,1,moderate,TRUE,f,100,1,1,5
329168,Private room,2,2,flexible,FALSE,t,94,1,1,4
20828838,Entire home/apt,2,1,flexible,FALSE,f,90,0,1,5
3545207,Private room,2,1,moderate,TRUE,t,98,1,1,5
12295180,Entire home/apt,2,1,flexible,FALSE,t,,1,1,5
5624807,Private room,1,1,flexible,TRUE,f,95,1,1,4
14586301,Private room,2,1,flexible,TRUE,f,93,1,1,4
3859247,Private room,2,1,strict,TRUE,t,89,1,2,4
14619235,Entire home/apt,3,1,strict,TRUE,f,,2,2,5
12510575,Entire home/apt,2,1,flexible,FALSE,f,100,1,1,4
16438067,Private room,1,1,strict,FALSE,f,91,1,1,5
1755158,Private room,5,2,strict,TRUE,f,100,1,1,5
14009450,Entire home/apt,5,2,strict,TRUE,f,,2,3,5
5201068,Private room,2,1,flexible,TRUE,f,,1,1,5
19731385,Entire home/apt,5,2,flexible,TRUE,f,,2,5,5
14548344,Entire home/apt,2,2,strict,TRUE,f,96,1,1,5
343200,Private room,5,1,moderate,FALSE,t,95,1,1,5
19737311,Entire home/apt,5,2,moderate,TRUE,f,100,3,3,5
950208,Entire home/apt,2,1,strict,TRUE,f,,1,1,5
3906540,Entire home/apt,2,1,strict,TRUE,f,100,1,2,5
2028377,Private room,2,1,strict,TRUE,t,89,1,1,5
1884610,Private room,2,1,strict,TRUE,t,,0,1,5
930058,Entire home/apt,2,1,strict,TRUE,f,97,1,1,5
14473142,Entire home/apt,4,4,strict,TRUE,f,,2,2,7
11971174,Private room,1,1,strict,TRUE,f,92,1,1,4
6923485,Entire home/apt,4,1,strict,TRUE,f,95,2,2,5
798391,Entire home/apt,3,1,strict,TRUE,f,,1,1,5
5729203,Private room,2,1,flexible,FALSE,f,79,1,1,4
11280898,Private room,1,2,flexible,FALSE,f,,1,1,4
14497121,Shared room,6,3,flexible,FALSE,t,92,1,6,3
16518090,Entire home/apt,14,1,strict,FALSE,f,,4,8,6
9779425,Private room,2,1,moderate,TRUE,t,98,1,1,4
13601344,Entire home/apt,12,2,moderate,TRUE,f,98,4,4,6
1920205,Entire home/apt,4,1,strict,TRUE,f,97,1,1,5
1028190,Entire home/apt,10,2,strict,TRUE,f,80,5,6,6
14960623,Entire home/apt,3,0,flexible,TRUE,t,79,1,1,3
13544874,Shared room,1,1,flexible,FALSE,f,73,1,1,4
275443,Private room,2,1,strict,FALSE,f,99,1,1,4
1085657,Private room,3,1,strict,TRUE,f,93,1,1,4
17811033,Private room,2,1,strict,TRUE,f,96,1,1,5
10156960,Private room,1,1,flexible,FALSE,f,90,1,1,4
13733878,Entire home/apt,4,1,flexible,TRUE,f,98,1,1,5
13751295,Entire home/apt,4,1,moderate,TRUE,f,85,2,3,4
667954,Private room,1,1,flexible,FALSE,f,,1,1,5
5807161,Entire home/apt,2,1,strict,TRUE,f,92,1,1,5
13514679,Private room,2,2,strict,TRUE,t,91,1,1,4
9996758,Entire home/apt,2,1,flexible,TRUE,f,,0,1,4
13776616,Entire home/apt,2,1,strict,FALSE,t,97,0,1,5
2645881,Private room,2,1,moderate,TRUE,f,,1,1,4
978582,Private room,2,1,strict,FALSE,f,100,2,1,4
18474118,Entire home/apt,9,2,strict,TRUE,f,97,3,5,5
21135306,Private room,2,0,flexible,FALSE,f,88,1,1,4
20835498,Entire home/apt,6,1,strict,TRUE,f,94,0,4,5
6957662,Private room,2,1,strict,TRUE,f,90,1,1,4
15817893,Shared room,2,1,moderate,FALSE,f,93,1,1,4
2459285,Entire home/apt,2,1,strict,TRUE,f,100,0,1,5
4031297,Private room,2,1,moderate,TRUE,f,100,1,1,4
8881130,Entire home/apt,2,1,strict,TRUE,f,98,1,1,4
20216811,Private room,1,1,flexible,FALSE,f,100,1,1,3
21160157,Private room,2,1,flexible,TRUE,f,84,1,1,4
8865499,Entire home/apt,6,1,strict,FALSE,f,97,2,2,6
17945808,Private room,1,1,moderate,FALSE,f,,1,1,3
18008937,Private room,2,1,strict,FALSE,t,95,1,1,4
5905310,Entire home/apt,4,3,strict,TRUE,f,90,3,3,6
10392074,Private room,2,1,flexible,FALSE,f,100,1,1,5
9358066,Private room,2,1,flexible,TRUE,f,100,1,1,5
6939097,Entire home/apt,4,2,strict,TRUE,f,100,2,2,5
16015263,Entire home/apt,4,2,strict,TRUE,f,100,2,3,5
380730,Entire home/apt,5,1,strict,TRUE,f,96,0,1,5
987329,Private room,2,1,flexible,TRUE,f,93,1,1,5
14782334,Private room,2,1,moderate,FALSE,f,100,1,1,4
16653294,Entire home/apt,2,1,moderate,FALSE,f,98,1,1,5
16383927,Entire home/apt,2,1,strict,TRUE,f,99,1,1,5
9825788,Private room,2,1,flexible,TRUE,f,80,1,1,5
1530561,Private room,2,1,strict,TRUE,f,,1,1,5
21088326,Private room,2,1,moderate,TRUE,f,94,1,1,4
4785804,Private room,2,1,flexible,FALSE,t,,1,1,6
18567322,Private room,2,1,moderate,TRUE,t,98,1,1,4
17764793,Private room,2,1,moderate,TRUE,t,100,1,1,5
16973840,Shared room,2,1,strict,TRUE,f,98,1,1,4
6600487,Entire home/apt,2,1,strict,FALSE,f,93,1,1,5
9504657,Private room,4,1,moderate,TRUE,f,100,1,2,5
12741695,Shared room,2,2,strict,TRUE,t,100,1,2,5
16577170,Private room,2,1,moderate,TRUE,f,96,1,1,4
14088100,Private room,1,1,flexible,FALSE,t,100,0,1,4
17750227,Private room,1,1,strict,TRUE,t,86,1,1,4
13959898,Private room,1,1,strict,FALSE,f,,1,1,4
9377185,Entire home/apt,4,1,strict,TRUE,f,100,0,1,5
7825315,Private room,2,1,flexible,FALSE,f,92,1,2,4
7391213,Private room,3,1,strict,TRUE,f,97,1,2,4
17824136,Entire home/apt,3,1,strict,TRUE,f,100,1,1,6
13978700,Entire home/apt,3,1,flexible,FALSE,f,97,0,1,5
17098018,Entire home/apt,4,1,strict,TRUE,f,99,1,2,5
7875521,Entire home/apt,2,1,flexible,FALSE,t,98,0,1,5
4126452,Entire home/apt,3,2,strict,TRUE,f,80,2,2,4
18314835,Private room,2,1,moderate,FALSE,f,99,1,1,5
4853365,Entire home/apt,4,1,flexible,TRUE,t,100,1,3,5
15649229,Entire home/apt,2,1,flexible,TRUE,f,,1,1,5
7394136,Entire home/apt,12,3,strict,TRUE,t,91,5,6,6
14251832,Entire home/apt,2,1,strict,TRUE,f,97,0,1,5
7743335,Entire home/apt,6,2,moderate,TRUE,f,100,3,4,7
13942843,Private room,2,1,flexible,FALSE,f,100,1,1,5
16490494,Private room,2,1,flexible,TRUE,f,100,1,2,4
18558700,Entire home/apt,6,2,flexible,FALSE,f,100,2,2,6
3810218,Private room,4,1,strict,FALSE,t,92,1,1,5
12325045,Private room,4,2,flexible,FALSE,f,80,1,4,4
18489417,Private room,2,1,moderate,FALSE,f,100,1,1,5
855542,Private room,2,1,moderate,TRUE,f,20,1,1,4
13474446,Entire home/apt,7,1,strict,TRUE,f,100,2,3,6
16038784,Private room,2,1,strict,FALSE,f,99,1,1,5
20043063,Entire home/apt,4,1,moderate,TRUE,f,93,1,2,5
15053949,Entire home/apt,2,1,strict,TRUE,f,95,2,1,5
109689,Private room,2,1,strict,TRUE,t,97,1,1,4
12523990,Private room,3,1,strict,FALSE,f,80,1,1,5
7054912,Private room,1,1,flexible,FALSE,f,,1,1,5
17712210,Entire home/apt,4,2,strict,TRUE,f,100,2,3,5
13732689,Private room,1,1,moderate,TRUE,f,94,1,1,4
6325852,Private room,1,1,flexible,FALSE,t,100,1,1,4
13574374,Private room,2,1,flexible,FALSE,f,90,1,1,5
17715490,Entire home/apt,2,1,strict,TRUE,f,100,0,1,5
16177663,Private room,1,1,flexible,TRUE,t,,1,1,4
13557973,Entire home/apt,4,1,strict,TRUE,f,98,1,2,5
16542704,Entire home/apt,4,1,flexible,FALSE,f,93,1,2,5
9392107,Entire home/apt,4,2,strict,FALSE,f,100,2,2,6
20801699,Shared room,1,1,flexible,FALSE,t,,1,1,3
5121,Entire home/apt,2,1,moderate,TRUE,f,98,1,1,5
17299935,Entire home/apt,10,3,strict,TRUE,f,98,4,4,7
13525698,Private room,2,1,strict,TRUE,f,87,1,1,4
12869174,Entire home/apt,2,1,flexible,TRUE,t,99,0,1,5
3354790,Entire home/apt,4,1,flexible,TRUE,f,90,1,1,5
16934360,Private room,2,1,moderate,TRUE,f,100,1,1,4
10490263,Private room,1,1,moderate,TRUE,t,98,1,1,4
18506602,Entire home/apt,3,1,moderate,TRUE,t,96,0,2,5
10000523,Private room,2,1,moderate,FALSE,t,100,1,1,4
18752630,Private room,3,1,flexible,TRUE,f,,1,1,5
17685710,Entire home/apt,3,1,moderate,TRUE,f,100,1,1,5
4752582,Entire home/apt,3,1,moderate,TRUE,f,94,1,1,5
2995701,Entire home/apt,6,2,flexible,FALSE,f,100,3,3,6
14423626,Entire home/apt,3,1,strict,TRUE,f,,1,2,5
17366174,Private room,2,1,strict,TRUE,f,100,1,1,5
1354761,Shared room,1,1,strict,FALSE,f,94,1,3,4
7399789,Entire home/apt,4,1,strict,TRUE,f,100,1,1,5
1908767,Private room,2,1,flexible,FALSE,f,,1,1,4
318021,Entire home/apt,4,2,strict,TRUE,f,97,2,2,6
7773026,Entire home/apt,2,1,strict,TRUE,f,89,1,1,5
20918764,Entire home/apt,2,1,flexible,TRUE,f,100,0,1,6
973695,Entire home/apt,2,1,flexible,TRUE,f,98,0,1,5
17241501,Private room,4,2,flexible,TRUE,f,93,1,2,5
17788229,Entire home/apt,3,1,moderate,TRUE,f,100,1,2,5
4535738,Entire home/apt,2,1,moderate,TRUE,f,93,1,1,5
16437326,Entire home/apt,10,3,strict,TRUE,f,93,4,4,5
10519216,Private room,2,1,flexible,TRUE,t,100,1,1,4
6822519,Entire home/apt,2,1,strict,TRUE,t,,1,1,6
14221934,Private room,1,2,flexible,FALSE,f,96,1,1,3
6326345,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5
14091800,Private room,2,1,strict,FALSE,t,89,1,2,5
9711934,Entire home/apt,2,1,moderate,TRUE,f,92,0,1,5
19209457,Entire home/apt,5,1,moderate,TRUE,f,97,2,2,6
13857521,Entire home/apt,12,3,moderate,FALSE,f,94,6,6,7
16768174,Private room,3,1,moderate,TRUE,f,97,1,2,4
18617195,Shared room,2,1,strict,FALSE,f,93,1,1,3
6653853,Private room,2,1,moderate,TRUE,t,100,1,1,4
19547479,Private room,2,1,strict,TRUE,f,92,1,1,4
3139109,Entire home/apt,2,1,strict,FALSE,f,94,0,2,5
16873536,Shared room,1,1,flexible,FALSE,f,99,1,1,5
13005664,Private room,2,1,strict,FALSE,f,91,1,2,5
14760639,Entire home/apt,6,2,moderate,TRUE,f,80,3,5,5
15420723,Entire home/apt,5,1,strict,TRUE,f,84,2,2,5
6765262,Private room,2,1,strict,TRUE,f,99,1,1,5
10434902,Private room,2,1,strict,TRUE,f,99,1,1,5
12137548,Entire home/apt,4,2,moderate,TRUE,f,,2,3,5
4513058,Private room,2,2,flexible,TRUE,f,,1,1,4
15346892,Private room,4,1,moderate,TRUE,f,94,1,2,4
10850008,Entire home/apt,10,2,strict,TRUE,t,91,2,4,6
14945219,Private room,3,1,strict,FALSE,f,97,1,2,5
1325759,Entire home/apt,4,1,strict,TRUE,f,100,2,2,6
20827801,Private room,2,1,strict,TRUE,f,,1,1,4
16451915,Entire home/apt,6,1,flexible,TRUE,f,100,1,1,6
704587,Private room,2,1,moderate,FALSE,f,,1,1,5
20264910,Private room,2,1,strict,TRUE,t,,1,2,4
12472617,Entire home/apt,6,2,moderate,TRUE,f,,2,2,6
10414065,Entire home/apt,2,1,strict,TRUE,t,80,0,1,5
20327659,Entire home/apt,4,1,moderate,TRUE,f,,2,2,5
16667077,Entire home/apt,2,1,strict,FALSE,f,100,1,1,4
6093619,Private room,2,1,moderate,TRUE,f,100,1,1,4
19919747,Entire home/apt,2,1,moderate,TRUE,f,99,1,1,6
20903558,Entire home/apt,7,1,moderate,TRUE,f,99,3,3,5
15395539,Entire home/apt,4,1,moderate,TRUE,t,96,1,1,5
12287516,Private room,2,1,strict,FALSE,f,,1,1,5
20250330,Private room,2,2,strict,TRUE,f,95,1,1,3
5405138,Private room,2,1,flexible,TRUE,f,100,1,1,4
19953592,Entire home/apt,4,1,strict,TRUE,t,93,1,3,5
19700201,Entire home/apt,3,2,flexible,TRUE,f,96,2,2,5
16552714,Entire home/apt,6,1,moderate,FALSE,f,98,2,3,5
9901107,Entire home/apt,6,2,strict,TRUE,f,93,2,2,6
14784793,Entire home/apt,2,1,moderate,TRUE,f,94,0,1,5
84905,Entire home/apt,2,1,flexible,FALSE,f,,0,1,5
231721,Entire home/apt,2,1,strict,TRUE,f,,1,1,5
14317044,Entire home/apt,2,1,moderate,TRUE,f,87,1,1,5
18375614,Private room,2,3,strict,TRUE,f,97,1,1,5
6383376,Private room,2,1,moderate,FALSE,f,92,1,1,4
12524258,Private room,4,1,moderate,TRUE,t,97,1,2,4
18974401,Entire home/apt,4,1,strict,TRUE,f,,1,2,5
9845039,Private room,1,1,moderate,TRUE,f,100,1,1,5
14743634,Private room,2,3,strict,TRUE,f,84,1,1,5
7919050,Private room,2,1,strict,TRUE,f,90,1,1,5
20254464,Private room,2,1,strict,TRUE,f,99,2,2,4
15418736,Entire home/apt,5,1,strict,TRUE,f,96,2,3,6
4531156,Entire home/apt,2,1,strict,TRUE,t,87,1,1,4
4645378,Entire home/apt,4,1,moderate,TRUE,f,91,3,3,5
9050105,Private room,1,1,flexible,TRUE,f,,1,1,4
7593556,Private room,1,1,moderate,FALSE,f,93,1,1,5
17444964,Private room,3,2,flexible,TRUE,f,100,1,3,4
3182652,Entire home/apt,3,1,moderate,TRUE,f,80,1,2,5
10544439,Private room,2,1,strict,TRUE,t,100,1,1,4
11732961,Entire home/apt,2,1,strict,TRUE,f,93,0,1,4
13304953,Private room,2,2,flexible,FALSE,f,,1,1,4
1126660,Entire home/apt,6,2,strict,FALSE,f,95,3,4,6
7637346,Private room,2,1,flexible,TRUE,f,94,1,1,5
1519621,Entire home/apt,4,1,strict,FALSE,f,,2,2,5
8598197,Entire home/apt,7,2,strict,TRUE,f,91,3,3,6
12287958,Entire home/apt,3,1,moderate,TRUE,f,96,1,1,4
17944122,Entire home/apt,6,2,flexible,FALSE,f,,1,2,5
17657991,Entire home/apt,5,1,strict,TRUE,f,82,1,2,5
7010101,Entire home/apt,8,1,strict,TRUE,f,89,3,3,6
15989608,Private room,2,1,flexible,TRUE,t,100,1,1,4
3116572,Private room,2,,strict,TRUE,f,92,1,1,4
18189659,Entire home/apt,4,1,strict,TRUE,f,67,0,2,5
19575306,Entire home/apt,5,2,moderate,FALSE,f,100,3,2,5
11584340,Private room,2,1,strict,TRUE,f,91,1,1,5
13076592,Entire home/apt,3,1,strict,TRUE,f,100,0,1,5
16467383,Shared room,1,1,strict,TRUE,f,60,1,1,4
287845,Entire home/apt,4,1,strict,TRUE,f,100,1,2,6
7164400,Entire home/apt,3,1,strict,TRUE,f,100,1,2,5
14826630,Entire home/apt,6,3,strict,TRUE,f,,2,2,5
2717307,Entire home/apt,2,1,strict,TRUE,f,100,0,1,6
13614193,Private room,2,1,flexible,FALSE,f,,1,1,5
17908963,Private room,2,1,strict,TRUE,t,88,1,1,5
3242492,Entire home/apt,5,1,strict,FALSE,t,91,2,2,5
982298,Private room,2,2,strict,TRUE,f,97,1,1,4
17025780,Entire home/apt,6,2,flexible,TRUE,f,100,3,4,6
13613812,Private room,2,1,flexible,TRUE,f,100,1,1,4
873590,Private room,2,1,flexible,FALSE,f,97,1,1,4
21054216,Private room,2,1,strict,FALSE,f,,1,1,4
3175606,Entire home/apt,4,2,strict,TRUE,f,97,2,2,6
12056517,Entire home/apt,2,2,strict,TRUE,f,100,1,1,6
6749167,Entire home/apt,4,1,strict,TRUE,t,,2,2,5
20637303,Entire home/apt,2,1,strict,TRUE,f,90,1,1,4
15424710,Entire home/apt,3,1,strict,TRUE,f,,0,1,5
145994,Entire home/apt,6,2,flexible,FALSE,t,,3,3,7
16251743,Private room,1,1,strict,TRUE,t,,1,1,4
19744547,Entire home/apt,2,1,strict,TRUE,f,97,1,1,5
7199258,Private room,2,1,moderate,TRUE,f,94,1,1,4
898877,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5
7797744,Entire home/apt,5,1,strict,TRUE,f,95,1,1,5
19997586,Entire home/apt,5,2,flexible,TRUE,f,,2,2,5
15975039,Private room,1,1,moderate,FALSE,f,100,1,1,4
20365504,Private room,2,1,flexible,FALSE,f,,1,1,4
5659754,Shared room,2,1,flexible,FALSE,f,60,1,1,4
13390535,Private room,2,1,strict,FALSE,f,97,1,1,5
14713936,Private room,2,1,moderate,TRUE,t,92,1,1,4
13343144,Private room,2,1,flexible,TRUE,t,96,1,1,5
13923941,Entire home/apt,4,1,strict,TRUE,f,91,1,3,6
19404794,Entire home/apt,4,1,strict,TRUE,f,97,2,2,5
17940714,Private room,4,2,moderate,TRUE,f,97,2,2,5
7331070,Entire home/apt,4,1,strict,TRUE,f,88,1,1,5
20407903,Private room,3,1,flexible,TRUE,t,85,1,1,5
11591276,Private room,2,2,flexible,FALSE,f,,1,1,4
14574194,Private room,2,1,flexible,TRUE,f,100,1,1,5
3865336,Shared room,1,1,flexible,FALSE,f,80,1,1,3
755837,Private room,2,1,strict,TRUE,f,93,1,1,4
